index  r co          x co          y co          z co          spee          v co          w co          u co          Ener          
19568  1.1748        -0.9162       -0.1221       0.7252        0.8203        -0.7407       0.3202        -0.1475       -0.2984       
19569  2.4991        -0.9663       -2.1912       -0.7142       0.2856        0.0681        -0.0764       0.2666        -0.5534       
19570  3.4652        3.3977        0.1844        -0.6553       0.2898        -0.0343       0.1710        0.2314        -0.4062       
19571  2.8645        -2.1085       -1.7522       0.8305        0.7864        -0.6343       0.4641        -0.0253       0.0461        
19572  4.3770        1.3907        -4.0185       -1.0371       0.6217        -0.3456       -0.0908       -0.5088       -0.0135       
19573  3.4229        -1.3196       -3.1134       -0.5302       0.6714        0.4884        -0.1615       -0.4315       -0.0444       
19574  1.2449        -0.7992       -0.7723       0.5608        1.1499        0.6389        0.7261        0.6219        0.3728        
19575  2.0591        1.5963        1.2179        0.4566        0.6479        -0.3054       0.1118        0.5603        -0.3068       
19576  0.7089        -0.0493       -0.1221       0.6966        0.5243        -0.1079       -0.1847       -0.4787       -0.8406       
19577  0.9484        0.6800        -0.3496       0.5611        0.3702        -0.0644       -0.1248       0.3425        -0.9058       
19578  1.5928        1.2194        -1.0164       -0.1295       0.5552        0.4263        -0.1922       -0.2994       -0.5376       
19579  2.7162        2.4645        0.5738        -0.9874       0.3564        0.3488        0.0713        -0.0149       -0.4695       
19580  2.8427        -1.8030       0.6132        2.1105        0.3023        -0.0790       0.0161        0.2913        -0.4844       
19581  0.3830        0.1946        0.3155        -0.0964       0.9115        -0.0998       -0.6429       0.6384        -0.3646       
19582  0.9373        0.7565        0.3167        -0.4538       0.5904        0.2738        -0.1841       0.4896        -0.6978       
19583  2.0161        0.1532        -1.8849       0.6988        0.6709        -0.1358       0.4837        0.4448        -0.2863       
19584  5.8808        3.8370        2.1612        -3.8975       0.2793        -0.2421       -0.0343       0.1349        -0.2269       
19585  0.6820        -0.6493       0.1807        -0.1045       1.0210        -1.0174       -0.0342       0.0794        -0.0807       
19586  2.4445        -1.7541       -0.2813       -1.6792       0.7553        0.0175        0.1417        -0.7417       -0.0748       
19587  1.0992        -0.7219       -0.5921       -0.5800       0.9597        -0.2202       0.8608        0.3628        -0.0742       
19588  4.6273        -0.4074       -4.4968       1.0125        0.4653        0.2868        -0.0150       -0.3661       -0.1640       
19589  7.2792        5.9934        -3.7510       -1.7307       0.4954        0.4221        -0.2521       0.0608        -0.0036       
19590  1.6649        1.1243        -0.9054       0.8295        0.6875        -0.6692       0.1535        -0.0361       -0.3532       
19591  1.6980        -0.1634       -0.0097       -1.6901       1.0916        -1.0472       -0.1989       -0.2352       0.3747        
19592  1.8145        -0.5260       -1.6187       0.6289        0.2196        0.1116        -0.0438       -0.1840       -0.7379       
19593  6.2651        2.1068        -4.2462       -4.0968       0.0814        0.0432        0.0409        0.0556        -0.2807       
19594  2.3966        0.4349        -2.0688       1.1290        0.5299        0.4611        0.1335        0.2243        -0.3738       
19595  3.6315        2.3946        -2.3081       -1.4582       0.7742        0.4182        -0.5880       0.2807        0.1284        
19596  5.5250        -0.0436       1.2449        -5.3828       0.1187        0.0426        -0.0865       -0.0691       -0.3092       
19597  4.9196        -0.1814       -4.6149       1.6950        0.3254        0.3195        -0.0071       0.0614        -0.2539       
19598  3.2540        2.9232        -0.8730       1.1319        0.3152        0.2787        0.1339        -0.0615       -0.4171       
19599  1.1003        0.9515        0.5406        0.1139        0.3920        0.2992        0.2053        0.1484        -0.8412       
19600  1.3929        -0.6271       1.2437        0.0175        0.5477        0.4726        -0.2589       -0.0977       -0.6042       
19601  2.8073        -2.7497       -0.5547       0.1117        0.2068        -0.0943       0.0076        -0.1839       -0.5387       
19602  1.5654        0.0753        -0.2582       -1.5421       0.8169        -0.6380       -0.3596       0.3620        -0.1862       
19603  1.9042        1.1681        0.9673        -1.1514       1.0043        0.6536        0.4282        0.6309        0.2451        
19604  2.0824        -1.9812       -0.4440       -0.4629       0.7199        -0.6392       0.2867        -0.1660       -0.2028       
19605  1.1467        1.0872        -0.0247       0.3638        0.9863        0.2691        -0.5576       0.7678        -0.0074       
19606  0.8424        0.6107        -0.5415       -0.2084       0.6795        -0.3765       -0.2827       -0.4900       -0.6140       
19607  1.0373        -0.7401       0.0265        -0.7263       0.5995        -0.4298       0.3394        0.2438        -0.6554       
19608  3.3637        1.6479        0.6065        -2.8690       0.5317        0.0423        -0.2626       -0.4604       -0.2198       
19609  68.2931       -4.5201       39.5734       55.4749       0.1503        0.0023        -0.1253       -0.0829       -0.0045       
19610  3.4670        1.7125        1.4718        -2.6309       0.3266        0.1977        0.2598        -0.0079       -0.3833       
19611  0.7241        0.2517        0.5281        0.4267        0.7306        -0.6474       -0.3062       0.1444        -0.5774       
19612  6.7904        1.1479        -5.2570       4.1420        0.2589        0.0775        -0.2127       0.1258        -0.1991       
19613  1.6953        1.3279        0.0407        1.0531        1.1308        0.8110        0.7771        0.1302        0.4611        
19614  1.5141        -0.5429       1.0358        0.9618        0.8103        -0.7778       -0.0521       0.2213        -0.2117       
19615  3.3014        -2.9759       -0.0691       -1.4279       0.5452        0.4474        -0.2167       -0.2238       -0.2132       
19616  2.7240        1.0651        1.7004        1.8424        0.6597        -0.0760       0.6487        -0.0924       -0.1600       
19617  1.2739        -0.4289       0.0167        -1.1994       0.4113        -0.3104       -0.1797       -0.2013       -0.7713       
19618  1.3777        -0.0837       0.5669        1.2529        0.7739        0.3416        0.6696        -0.1843       -0.3097       
19619  1.3347        0.8943        -0.9724       -0.1899       0.5861        -0.1865       -0.0251       0.5551        -0.5782       
19620  1.3208        -1.1828       -0.4095       0.4218        0.8767        -0.3276       0.5917        0.5579        -0.1573       
19621  1.4047        0.2878        1.3028        -0.4394       0.5992        -0.3977       -0.4480       0.0151        -0.5415       
19622  1.6956        -0.5797       1.0523        1.1966        0.8425        -0.1178       -0.4815       -0.6813       -0.1077       
19623  1.1693        -0.1024       -0.5259       1.0393        0.6078        -0.0392       -0.2520       0.5517        -0.6037       
19624  0.2664        0.0711        0.0996        0.2366        1.2589        0.8784        -0.8101       0.3963        0.3701        
19625  0.3319        -0.2619       -0.1972       -0.0516       0.9319        -0.5809       -0.1246       0.7180        -0.3363       
19626  0.9627        0.3997        0.3952        0.7816        0.3637        0.2881        0.1629        0.1508        -0.9061       
19627  1.8712        -0.3785       0.9650        1.5579        0.3687        -0.2438       0.1330        0.2424        -0.6358       
19628  4.7881        0.9693        -4.6837       0.2221        0.4031        0.2945        0.1215        -0.2470       -0.2063       
19629  0.2808        -0.2778       0.0259        0.0318        0.3417        -0.1643       0.0309        0.2980        -1.0960       
19630  0.9196        0.7017        0.2569        -0.5360       0.5654        -0.3390       0.3612        -0.2726       -0.7322       
19631  7.0102        2.7917        -6.4016       0.6074        0.2946        -0.1877       0.2210        -0.0522       -0.1713       
19632  3.8225        -3.3133       -1.8583       0.4243        0.3454        -0.2830       -0.1865       -0.0667       -0.3314       
19633  1.9788        0.9139        1.3731        -1.0930       0.5047        -0.0971       -0.4193       -0.2636       -0.4906       
19634  1.1831        0.3730        -0.1316       -1.1150       0.8188        0.4548        -0.1777       -0.6572       -0.2984       
19635  1.6887        -1.1831       -0.2149       1.1857        0.3615        0.1703        -0.3178       -0.0255       -0.6887       
19636  1.7451        -0.3153       -1.6379       0.5131        1.0846        0.3773        0.0551        -1.0153       0.3720        
19637  0.5350        0.1692        -0.2422       0.4461        0.6949        -0.3264       0.1729        -0.5887       -0.6791       
19638  1.0474        -0.2279       0.9719        0.3169        0.5072        0.2260        -0.4134       0.1878        -0.7544       
19639  4.9727        4.1624        2.2624        1.5111        0.3649        0.2098        0.2659        -0.1357       -0.2232       
19640  4.0987        1.3462        3.8562        0.3408        0.3241        -0.0918       -0.2351       0.2035        -0.3190       
