index  r co          x co          y co          z co          spee          v co          w co          u co          Ener          
9423   0.0066        -0.0000       -0.0000       0.0020        0.8965        0.8311        -0.3354       0.0216        -0.4300       
9424   0.0168        -0.0000       -0.0000       -0.0090       0.6520        0.0000        -0.5992       -0.2572       -0.8086       
9425   0.0187        0.0000        -0.0000       -0.0098       0.7266        -0.4341       -0.5569       0.1713        -0.7058       
9426   0.0170        -0.0000       0.0000        -0.0097       0.3063        0.0499        0.0982        0.2858        -1.1399       
9427   0.0188        0.0000        0.0000        0.0124        1.0864        -0.1592       1.0280        -0.3132       -0.0535       
9428   0.0118        -0.0000       0.0000        -0.0037       0.4824        0.4665        -0.0606       -0.1067       -1.0010       
9429   0.0143        -0.0000       0.0000        -0.0140       0.7877        -0.4037       0.0863        -0.6709       -0.6132       
9430   0.0109        -0.0000       0.0000        0.0006        0.5286        0.4714        -0.0968       0.2188        -0.9543       
9431   0.0154        0.0000        -0.0000       -0.0072       0.7026        -0.6510       0.1173        0.2370        -0.7401       
9432   0.0175        -0.0000       -0.0000       0.0079        0.6137        -0.1451       -0.3507       0.4823        -0.8571       
9433   0.0190        0.0000        -0.0000       0.0128        0.4316        0.0067        0.4003        0.1611        -1.0474       
9434   0.0137        0.0000        -0.0000       -0.0110       1.0415        0.3148        0.4256        0.8969        -0.1490       
9435   0.0069        0.0000        0.0000        0.0057        0.9326        -0.6517       -0.2808       -0.6051       -0.3640       
9436   0.0187        0.0000        0.0000        -0.0158       0.3705        0.2595        -0.1466       0.2202        -1.0964       
9437   0.0191        0.0000        0.0000        0.0012        0.8901        0.0955        -0.6022       -0.6485       -0.4414       
9438   0.0174        -0.0000       -0.0000       -0.0099       0.9012        -0.5356       0.7215        -0.0681       -0.4216       
9439   0.0106        -0.0000       -0.0000       -0.0049       1.0734        -0.7535       0.7167        0.2658        -0.0816       
9440   0.0105        -0.0000       -0.0000       0.0041        0.9666        -0.7052       -0.4981       -0.4347       -0.2995       
9441   0.0115        0.0000        0.0000        0.0050        0.6728        0.3561        0.2333        0.5210        -0.7811       
9442   0.0172        -0.0000       -0.0000       -0.0115       0.6267        -0.1176       -0.2042       0.5808        -0.8409       
9443   0.0144        -0.0000       -0.0000       -0.0027       0.9269        0.5485        -0.7472       -0.0074       -0.3746       
9444   0.0175        -0.0000       0.0000        0.0110        1.1065        -0.4347       -0.4094       -0.9315       -0.0094       
9445   0.0142        0.0000        0.0000        -0.0079       0.5885        -0.3832       -0.4102       -0.1768       -0.8874       
9446   0.0184        0.0000        0.0000        -0.0116       0.6029        0.2940        -0.4716       0.2337        -0.8702       
9447   0.0194        0.0000        0.0000        -0.0142       1.1122        -0.1787       0.7596        0.7925        0.0033        
9448   0.0082        -0.0000       -0.0000       0.0050        1.0052        -0.7637       0.1406        0.6383        -0.2234       
9449   0.0181        0.0000        0.0000        -0.0137       0.0870        0.0555        -0.0644       0.0186        -1.2262       
9450   0.0194        -0.0000       0.0000        -0.0092       0.8321        0.7279        -0.0235       0.4025        -0.5413       
9451   0.0191        0.0000        0.0000        -0.0170       0.4176        0.3785        -0.0434       0.1709        -1.0593       
9452   0.0115        0.0000        0.0000        0.0093        0.3926        0.0436        0.3680        -0.1296       -1.0797       
9453   0.0072        0.0000        -0.0000       -0.0038       0.3726        0.3299        0.0835        0.1517        -1.0950       
9454   0.0102        0.0000        0.0000        0.0096        0.6310        -0.3163       -0.0722       -0.5412       -0.8356       
9455   0.0180        -0.0000       -0.0000       -0.0056       0.7898        0.3716        -0.6227       -0.3130       -0.6099       
9456   0.0172        0.0000        0.0000        0.0151        0.9234        -0.8084       0.3293        -0.3010       -0.3811       
9457   0.0195        0.0000        -0.0000       -0.0001       0.8804        0.7507        0.0291        -0.4591       -0.4585       
9458   0.0178        0.0000        -0.0000       0.0073        0.6034        -0.2670       0.5411        -0.0075       -0.8696       
9459   0.0193        0.0000        -0.0000       0.0149        0.7960        0.5431        0.5545        0.1764        -0.6001       
9460   0.0170        0.0000        0.0000        -0.0053       0.9446        0.6140        0.4536        0.5563        -0.3415       
9461   0.0122        -0.0000       0.0000        0.0103        1.0806        0.1889        -1.0217       -0.2969       -0.0660       
9462   0.0179        -0.0000       0.0000        -0.0126       0.5421        -0.1709       0.1600        0.4890        -0.9398       
9463   0.0183        0.0000        0.0000        -0.0041       0.5068        0.4748        0.1098        -0.1392       -0.9769       
9464   0.0167        0.0000        0.0000        0.0127        0.0308        -0.0294       0.0069        -0.0061       -1.2328       
9465   0.0194        -0.0000       0.0000        0.0050        0.7183        -0.5043       0.5019        0.0983        -0.7178       
9466   0.0074        0.0000        0.0000        -0.0040       1.1710        0.4764        -0.1545       -1.0585       0.1374        
9467   0.0165        0.0000        -0.0000       -0.0009       0.5583        0.2426        -0.0980       0.4932        -0.9220       
9468   0.0197        -0.0000       0.0000        -0.0181       1.1184        -0.9003       -0.6211       -0.2333       0.0170        
9469   0.0169        0.0000        -0.0000       -0.0008       0.5571        0.3011        -0.2353       0.4054        -0.9234       
9470   0.0170        -0.0000       0.0000        -0.0089       1.0547        -0.6687       0.4801        -0.6592       -0.1214       
9471   0.0172        -0.0000       0.0000        0.0125        0.8775        0.4153        -0.2352       0.7363        -0.4638       
9472   0.0157        0.0000        0.0000        -0.0101       0.6111        0.5552        0.0336        0.2531        -0.8604       
9473   0.0160        0.0000        0.0000        0.0153        0.3727        -0.2532       0.2629        0.0751        -1.0948       
9474   0.0186        0.0000        -0.0000       -0.0105       0.4923        0.2346        -0.4087       0.1423        -0.9914       
9475   0.0101        0.0000        0.0000        -0.0033       0.4622        0.3169        -0.0034       0.3364        -1.0202       
9476   0.0172        -0.0000       -0.0000       -0.0064       0.6053        -0.0581       -0.3378       -0.4989       -0.8673       
9477   0.0180        -0.0000       -0.0000       -0.0140       0.8526        0.4067        0.0904        -0.7438       -0.5068       
9478   0.0054        -0.0000       0.0000        0.0049        0.2883        0.0139        -0.2880       -0.0044       -1.1507       
9479   0.0155        0.0000        -0.0000       0.0101        0.7660        0.7531        0.0154        0.1391        -0.6470       
9480   0.0088        -0.0000       0.0000        -0.0033       1.1854        -0.2046       -0.6729       -0.9542       0.1713        
9481   0.0167        -0.0000       0.0000        -0.0010       0.4084        -0.2641       0.3028        -0.0732       -1.0669       
9482   0.0157        0.0000        -0.0000       0.0110        0.9918        0.0399        0.9870        -0.0898       -0.2500       
9483   0.0038        0.0000        -0.0000       -0.0024       0.3911        0.2347        0.2800        -0.1395       -1.0809       
9484   0.0031        0.0000        0.0000        0.0005        0.9795        0.2470        -0.4520       0.8331        -0.2743       
9485   0.0194        0.0000        0.0000        -0.0118       1.0066        0.5734        0.3528        -0.7483       -0.2204       
9486   0.0100        -0.0000       0.0000        -0.0032       0.6669        0.1946        0.1307        0.6243        -0.7890       
9487   0.0188        0.0000        0.0000        0.0138        0.4227        -0.1994       0.2241        -0.2979       -1.0550       
9488   0.0186        -0.0000       0.0000        0.0051        0.4353        0.1503        -0.1290       0.3877        -1.0442       
9489   0.0192        0.0000        0.0000        -0.0057       0.6387        0.1640        0.2590        -0.5603       -0.8258       
9490   0.0130        -0.0000       -0.0000       0.0018        0.9454        -0.1959       0.3473        0.8572        -0.3400       
9491   0.0173        -0.0000       0.0000        0.0010        0.8795        -0.1539       0.8498        -0.1664       -0.4601       
9492   0.0143        0.0000        -0.0000       -0.0047       0.4108        -0.3379       -0.1941       -0.1302       -1.0650       
9493   0.0076        0.0000        0.0000        -0.0046       1.0370        -0.7114       -0.2360       -0.7167       -0.1584       
9494   0.0195        0.0000        -0.0000       0.0162        0.7338        0.3765        0.0438        0.6283        -0.6953       
